"firstyear","lastyear","prob_noisy"
1977,1977,0.0208216512148031
1977,1978,0.017838586999636
1977,1979,0.0164439842740552
1977,1980,0.0126893723433841
1977,1981,0.0103237062046067
1977,1982,0.0118742162301785
1977,1983,0.00594043660018739
1977,1984,0.00567053157750239
1977,1985,0.00610574628999524
1977,1986,0.00488517365544256
1977,1987,0.00612067081583368
1977,1988,0.00436738080609269
1977,1989,0.00421528752627234
1977,1990,0.00369928671964446
1977,1991,0.00396282654343793
1977,1992,0.00458154171796888
1977,1993,0.00349229345644992
1977,1994,0.00367779518135885
1977,1995,0.00316454441112321
1977,1996,0.00328861539040272
1977,1997,0.00336450560810735
1977,1998,0.00254283963502644
1977,1999,0.00201821025610471
1977,2000,0.199299686715108
1978,1978,0
1978,1979,0.0014126525600387
1978,1980,0.00197723478197339
1978,1981,0.00151127828229593
1978,1982,0.00155744671054554
1978,1983,0.00134581116773169
1978,1984,0.000739990936154051
1978,1985,0.000725666767089292
1978,1986,0.000756635117872635
1978,1987,0.000551206868949856
1978,1988,0.000551627756999015
1978,1989,0.000414652534998377
1978,1990,0.000352772560586937
1978,1991,0.000308183212848746
1978,1992,0.000333897303770604
1978,1993,0.000253382351260946
1978,1994,0.000288112449918692
1978,1995,0.000266079643821559
1978,1996,0.000352332531209742
1978,1997,0.00026413695669499
1978,1998,0.000206140477081284
1978,1999,0.000220972298635823
1978,2000,0.00639887254874231
1979,1979,0
1979,1980,0.00206150350124505
1979,1981,0.0023071328758457
1979,1982,0.0016035874799898
1979,1983,0.00107162607163907
1979,1984,0.000977742267455368
1979,1985,0.000709740337679918
1979,1986,0.000740649292298123
1979,1987,0.000949096100202118
1979,1988,0.000481534662004264
1979,1989,0.000444487097296366
1979,1990,0.000373366475231444
1979,1991,0.000450703955581654
1979,1992,0.000326939507602074
1979,1993,0.000373991975713103
1979,1994,0.000278962969471361
1979,1995,0.000202278098487879
1979,1996,0.00029084529873038
1979,1997,0.000200194603209049
1979,1998,0.000328657541020167
1979,1999,0.000195441925749924
1979,2000,0.00561156436197389
1980,1980,1.14240768363503e-05
1980,1981,0.00141158392786997
1980,1982,0.00244407897529338
1980,1983,0.00151869745172078
1980,1984,0.000967279702355454
1980,1985,0.00076456897383974
1980,1986,0.000859842532951629
1980,1987,0.000989559123330847
1980,1988,0.000557287160112475
1980,1989,0.000533082630745639
1980,1990,0.000489754407355295
1980,1991,0.000368993638024987
1980,1992,0.000415825126064762
1980,1993,0.000253153599368026
1980,1994,0.000366611094942014
1980,1995,0.000219799888521438
1980,1996,0.000264013163602441
1980,1997,0.000333530781259545
1980,1998,0.000161111080066089
1980,1999,0.000158657899531416
1980,2000,0.00554190476600905
1981,1981,0
1981,1982,0.00210458041801424
1981,1983,0.00251974444644128
1981,1984,0.00176350923215581
1981,1985,0.00124053104014697
1981,1986,0.000986256373163756
1981,1987,0.00066549124399928
1981,1988,0.000820915055998861
1981,1989,0.000698934985943704
1981,1990,0.000676425024509993
1981,1991,0.000718660364517215
1981,1992,0.000350835643630817
1981,1993,0.00040621236823401
1981,1994,0.000355541708038247
1981,1995,0.000545434929159868
1981,1996,0.000289105578838384
1981,1997,0.000301447267159883
1981,1998,0.000279297451448508
1981,1999,0.000328071168197755
1981,2000,0.00575140459396637
1982,1982,2.50357579937422e-05
1982,1983,0.00217664390123492
1982,1984,0.00264581999190731
1982,1985,0.0015122716777436
1982,1986,0.00143767857781961
1982,1987,0.00114626920472048
1982,1988,0.000531069298887099
1982,1989,0.000891819762630051
1982,1990,0.000640650822840934
1982,1991,0.000784122838253179
1982,1992,0.000535602247512361
1982,1993,0.000452327334473363
1982,1994,0.00048504039402958
1982,1995,0.000344985850116971
1982,1996,0.000260850792570576
1982,1997,0.000336448004797172
1982,1998,0.0002634004668122
1982,1999,0.000173727747883991
1982,2000,0.00728954509412873
1983,1983,1.74775002989551e-06
1983,1984,0.00144078932766158
1983,1985,0.00240290308105848
1983,1986,0.0016809220809121
1983,1987,0.00147512305523653
1983,1988,0.00107709502021415
1983,1989,0.00102997847298542
1983,1990,0.000757810405456512
1983,1991,0.00075718178840804
1983,1992,0.000695157458045868
1983,1993,0.000674614175147496
